scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
100,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.863  y=-62.359  z=0.143),Agent went outside its route lanes for about 4.0 meters (17.3% of the completed route),17.3,8.375000124797225,114.84746241569519,131.55983352661133,9.482544445647887,0.5375337275780814,17.640836210171514,Failed
110,rain,3,,,Agent went outside its route lanes for about 9.0 meters (16.94% of the completed route),16.94,14.95000022277236,171.99593114852905,131.55983352661133,33.66545022220442,0.8305659508535069,40.53314512545223,Failed
107,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,57.017977714538574,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.841  y=-62.006  z=0.143),Agent went outside its route lanes for about 5.0 meters (20.73% of the completed route),20.73,8.375000124797225,118.39957237243652,131.55983352661133,9.48254444564789,0.5152461096025344,18.403912749506855,Failed
101,rain,2,,,,0.0,14.95000022277236,172.24973249435425,131.55983352661133,40.53314512545223,1.0,40.53314512545223,Failed
108,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.005  z=0.035),,,0.0,5.250000078231096,56.91563391685486,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
108,rain,2,,,,0.0,15.275000227615237,171.94244718551636,131.55983352661133,41.29622166478757,1.0,41.29622166478757,Failed
109,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.134  z=0.035),,,0.0,5.050000075250864,57.32737445831299,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.478  y=-69.054  z=0.035),,,0.0,5.125000076368451,56.83102822303772,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.48  y=-69.088  z=0.035),,,0.0,5.100000075995922,57.093629598617554,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-69.008  z=0.035),,,0.0,5.325000079348683,75.8718752861023,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.397  y=-69.041  z=0.035),,,0.0,5.075000075623393,58.4535927772522,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
